antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),"frozenset({'Silence of the Lambs, The (1991)=high'})",0.06625815772430628,0.08952324017336721,0.008369451502017636,0.12631578947368421,1.4109832176434407,1.0,0.002437806534619719,1.0421119540184351,0.3119431254334952,0.05677593781683001,0.04041020147216367,0.10990246902732626
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),"frozenset({""Schindler's List (1993)=high""})",0.06625815772430628,0.07487670004483635,0.007273451900562946,0.10977443609022558,1.46606936502934,1.0,0.002312259699116608,1.0392010041726076,0.34046244844650686,0.05433569036099739,0.03772225393856209,0.10345674565655658
"frozenset({""Schindler's List (1993)=high""})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.07487670004483635,0.06625815772430628,0.007273451900562946,0.09713905522288756,1.46606936502934,1.0,0.002312259699116608,1.0342033816804477,0.34363423108416147,0.05433569036099739,0.03307220058096474,0.10345674565655658
"frozenset({'Godfather, The (1972)=high'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.06705524834354605,0.06625815772430628,0.00782145170129029,0.11664190193164933,1.760415712386464,1.0,0.003378494480301088,1.0570366019369921,0.46299885821724757,0.06232631996824136,0.053958965879208086,0.1173435073568021
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),"frozenset({'Godfather, The (1972)=high'})",0.06625815772430628,0.06705524834354605,0.00782145170129029,0.11804511278195488,1.760415712386464,1.0,0.003378494480301088,1.057814594802288,0.4626036183020005,0.06232631996824136,0.05465475243617133,0.1173435073568021
frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.07781597170328301,0.06625815772430628,0.010810541523439446,0.1389244558258643,2.096714738189905,1.0,0.005654598596853166,1.0843901543751924,0.5672006705690252,0.0811214953271028,0.07782268589833934,0.1510411752813532
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),0.06625815772430628,0.07781597170328301,0.010810541523439446,0.1631578947368421,2.096714738189905,1.0,0.005654598596853166,1.1019809143168318,0.5601798865124701,0.0811214953271028,0.09254326730336729,0.1510411752813532
"frozenset({'Matrix, The (1999)=high'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.09126687590295422,0.06625815772430628,0.010063269067902158,0.11026200873362445,1.6641272942180778,1.0,0.004016094009319528,1.04945708898716,0.4391657136219625,0.06824324324324325,0.047126356576324156,0.13107085399087237
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),"frozenset({'Matrix, The (1999)=high'})",0.06625815772430628,0.09126687590295422,0.010063269067902158,0.1518796992481203,1.664127294218078,1.0,0.004016094009319528,1.071467247383928,0.42740339231596963,0.06824324324324325,0.0667003565049898,0.13107085399087237
"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.06904797489164549,0.06625815772430628,0.008120360683505206,0.1176046176046176,1.7749454805845784,1.0,0.003545369072590619,1.0581898555961664,0.46898486891415275,0.06384645515080299,0.05498999568785622,0.12008050429103061
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",0.06625815772430628,0.06904797489164549,0.008120360683505206,0.12255639097744361,1.7749454805845784,1.0,0.003545369072590619,1.0609821708604212,0.4675836443151456,0.06384645515080299,0.057477092957148056,0.12008050429103061
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),0.06625815772430628,0.06825088427240572,0.01076072335973696,0.162406015037594,2.3795444816420614,1.0,0.006238545504792527,1.1124114218291745,0.6208905645762072,0.08695652173913045,0.10105202052342534,0.16003512430711817
frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.06825088427240572,0.06625815772430628,0.01076072335973696,0.15766423357664233,2.3795444816420614,1.0,0.006238545504792527,1.1085150120603988,0.6222184597044245,0.08695652173913045,0.09789223499887646,0.16003512430711817
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.06625815772430628,0.06491306730433916,0.00782145170129029,0.11804511278195488,1.8185107819433466,1.0,0.0035204314494708773,1.0602434957248328,0.4820384748310283,0.06340872374798062,0.05682043414342997,0.11926814349765434
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.06491306730433916,0.06625815772430628,0.00782145170129029,0.1204911742133538,1.8185107819433466,1.0,0.0035204314494708773,1.0616628451005488,0.48134507904943863,0.06340872374798062,0.058081381848404785,0.11926814349765434
"frozenset({'Matrix, The (1999)=high'})","frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.09126687590295422,0.06491306730433916,0.01135854132416679,0.1244541484716157,1.91724337856542,1.0,0.005434128466021554,1.0680045266199816,0.5264667891976529,0.0784313725490196,0.06367438051522335,0.14971748098945328
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})","frozenset({'Matrix, The (1999)=high'})",0.06491306730433916,0.09126687590295422,0.01135854132416679,0.17498081350729086,1.91724337856542,1.0,0.005434128466021554,1.101469079719489,0.5116292329117946,0.0784313725490196,0.0921215870583767,0.14971748098945328
frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.06825088427240572,0.06491306730433916,0.008269815174612664,0.12116788321167885,1.866617743444382,1.0,0.003839440930257329,1.0640108785656606,0.4982797038552543,0.06621459912245713,0.06015998506702342,0.12428309740016023
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),0.06491306730433916,0.06825088427240572,0.008269815174612664,0.12739831158864162,1.8666177434443818,1.0,0.003839440930257329,1.0677828476631974,0.4965010815772414,0.06621459912245713,0.06347999297004775,0.12428309740016023
"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})","frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.06904797489164549,0.06491306730433916,0.014546903801125891,0.2106782106782107,3.245543916303702,1.0,0.010064787959756186,1.1846713790824368,0.7432018156347794,0.1218189403420943,0.15588405556439655,0.21738822276044073
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})","frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",0.06491306730433916,0.06904797489164549,0.014546903801125891,0.2240982348426708,3.2455439163037023,1.0,0.010064787959756186,1.1998323330526073,0.739915414425526,0.1218189403420943,0.16655021501562214,0.21738822276044073
frozenset({'Pulp Fiction (1994)=high'}),"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.09525232899915309,0.06491306730433916,0.007871269864992776,0.08263598326359832,1.2730253968152028,1.0,0.0016881490217756949,1.019319392995498,0.23704920615116973,0.051684658161596335,0.018953228132669645,0.10194730859265871
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",frozenset({'Pulp Fiction (1994)=high'}),0.06491306730433916,0.09525232899915309,0.007871269864992776,0.12125863392171911,1.2730253968152028,1.0,0.0016881490217756949,1.0295949478725794,0.22935805183331878,0.051684658161596335,0.02874426291011881,0.10194730859265871
"frozenset({'Shawshank Redemption, The (1994)=high'})","frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.11313704976834554,0.06491306730433916,0.010860359687141932,0.09599295464553059,1.4787924624710174,1.0,0.0035162867609149486,1.034380138408108,0.3650762361511798,0.06495828367103695,0.03323743093232476,0.13164958553458417
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})","frozenset({'Shawshank Redemption, The (1994)=high'})",0.06491306730433916,0.11313704976834554,0.010860359687141932,0.16730621642363777,1.4787924624710176,1.0,0.0035162867609149486,1.065052925485572,0.34624864975830066,0.06495828367103695,0.06107952377663638,0.13164958553458417
frozenset({'Forrest Gump (1994)=high'}),"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.09390723857918597,0.06491306730433916,0.008170178847207691,0.08700265251989389,1.3402948918126096,1.0,0.002074371948952358,1.0241945776474843,0.28020921057572135,0.05423280423280423,0.023623028451349507,0.10643302234590243
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",frozenset({'Forrest Gump (1994)=high'}),0.06491306730433916,0.09390723857918597,0.008170178847207691,0.12586339217191098,1.3402948918126096,1.0,0.002074371948952358,1.0365573908088856,0.2715207843341087,0.05423280423280423,0.0352680817608736,0.10643302234590243
frozenset({'Fight Club (1999)=high'}),"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.08060578887062222,0.06491306730433916,0.00891745130274498,0.11063040791100123,1.7042856316174428,1.0,0.0036850823046669272,1.0514042092436269,0.4494741096037621,0.06528081692195478,0.04889100575373084,0.12400284785419594
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",frozenset({'Fight Club (1999)=high'}),0.06491306730433916,0.08060578887062222,0.00891745130274498,0.13737528779739064,1.7042856316174428,1.0,0.0036850823046669272,1.0658101931508712,0.4419309905560699,0.06528081692195478,0.061746635164292726,0.12400284785419594
"frozenset({'Silence of the Lambs, The (1991)=high'})","frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.08952324017336721,0.06491306730433916,0.00782145170129029,0.08736783528102392,1.3459206121227885,1.0,0.002010223586613985,1.0246044012525015,0.28228521481654967,0.05334692490655793,0.02401356193905132,0.10392950474718886
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})","frozenset({'Silence of the Lambs, The (1991)=high'})",0.06491306730433916,0.08952324017336721,0.00782145170129029,0.1204911742133538,1.3459206121227885,1.0,0.002010223586613985,1.0352104869582046,0.2748558649966575,0.05334692490655793,0.03401287699631488,0.10392950474718886
frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.07781597170328301,0.06491306730433916,0.007970906192397749,0.10243277848911653,1.5779993573384776,1.0,0.0029196327838699873,1.0418015612486606,0.3971942358597592,0.059149722735674676,0.04012430274970891,0.11261316591378315
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),0.06491306730433916,0.07781597170328301,0.007970906192397749,0.12279355333844975,1.5779993573384776,1.0,0.0029196327838699873,1.0512736560547877,0.39171350559403323,0.059149722735674676,0.04877289158677014,0.11261316591378315
frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),frozenset({'Ace Ventura: Pet Detective (1994)=low'}),0.0435410750759727,0.05614507049270164,0.007522542719075375,0.17276887871853547,3.077186958755246,1.0,0.005077925989606873,1.1409809244666373,0.7057573017910355,0.08162162162162162,0.12356115816093964,0.15337645355625087
frozenset({'Ace Ventura: Pet Detective (1994)=low'}),frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),0.05614507049270164,0.0435410750759727,0.007522542719075375,0.13398402839396628,3.077186958755246,1.0,0.005077925989606873,1.10443566433338,0.7151818028653062,0.08162162162162162,0.09456020636241914,0.15337645355625087
frozenset({'Dumb & Dumber (Dumb and Dumber) (1994)=low'}),frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),0.05310616250685,0.0435410750759727,0.007323270064265431,0.1378986866791745,3.167094207907402,1.0,0.005010970655557868,1.109450722490765,0.7226292210997093,0.08198549916341327,0.09865307243664094,0.15304545317940418
frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),frozenset({'Dumb & Dumber (Dumb and Dumber) (1994)=low'}),0.0435410750759727,0.05310616250685,0.007323270064265431,0.16819221967963388,3.1670942079074025,1.0,0.005010970655557868,1.1383565529147361,0.7154025524997226,0.08198549916341327,0.12154061270212506,0.15304545317940418
frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),0.0435410750759727,0.04872216410103124,0.0102625417227121,0.23569794050343248,4.837591778860327,1.0,0.008141126317725237,1.2446359709217047,0.8293984769635554,0.12515188335358443,0.19655222622285418,0.22316594366684916
frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),0.04872216410103124,0.0435410750759727,0.0102625417227121,0.21063394683026584,4.837591778860328,1.0,0.008141126317725237,1.2116798297612676,0.8339157559163813,0.12515188335358443,0.17469947469784503,0.22316594366684916
frozenset({'Batman Forever (1995)=low'}),frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),0.046031983261097,0.0435410750759727,0.009066905793852439,0.19696969696969696,4.523767422508842,1.0,0.007062623754785096,1.1910620574525623,0.8165318936116367,0.11262376237623764,0.16041318439880864,0.20260384161985992
frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),frozenset({'Batman Forever (1995)=low'}),0.0435410750759727,0.046031983261097,0.009066905793852439,0.20823798627002288,4.523767422508841,1.0,0.007062623754785096,1.2048671194072271,0.8144053977170286,0.11262376237623764,0.17003295725093578,0.20260384161985992
frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),frozenset({'Waterworld (1995)=low'}),0.0435410750759727,0.04199671200119564,0.007422906391670403,0.17048054919908467,4.059378486445109,1.0,0.00559432440148234,1.1548894809806276,0.7879657462584566,0.09502551020408162,0.1341162799830071,0.17361512631958978
frozenset({'Waterworld (1995)=low'}),frozenset({'Independence Day (a.k.a. ID4) (1996)=low'}),0.04199671200119564,0.0435410750759727,0.007422906391670403,0.17674970344009489,4.059378486445108,1.0,0.00559432440148234,1.1618081753760159,0.7866954946654242,0.09502551020408162,0.13927271197213523,0.17361512631958978
frozenset({'Dumb & Dumber (Dumb and Dumber) (1994)=low'}),frozenset({'Waterworld (1995)=low'}),0.05310616250685,0.04199671200119564,0.010013450904199672,0.18855534709193247,4.489764510292242,1.0,0.007783166691910799,1.180614456655174,0.8208641121220854,0.1176814988290398,0.15298343641062714,0.21349475539650004
frozenset({'Waterworld (1995)=low'}),frozenset({'Dumb & Dumber (Dumb and Dumber) (1994)=low'}),0.04199671200119564,0.05310616250685,0.010013450904199672,0.23843416370106763,4.489764510292242,1.0,0.007783166691910799,1.2433512539045568,0.8113449911130773,0.1176814988290398,0.19572204808604884,0.21349475539650004
frozenset({'Ace Ventura: Pet Detective (1994)=low'}),frozenset({'Waterworld (1995)=low'}),0.05614507049270164,0.04199671200119564,0.010611268868629502,0.18899733806566102,4.500288928816149,1.0,0.008253360512860684,1.181257883560889,0.8240588893861427,0.12122936824132041,0.15344480327571572,0.22083318860578421
frozenset({'Waterworld (1995)=low'}),frozenset({'Ace Ventura: Pet Detective (1994)=low'}),0.04199671200119564,0.05614507049270164,0.010611268868629502,0.25266903914590744,4.500288928816149,1.0,0.008253360512860684,1.2629677866264324,0.8118887009001486,0.12122936824132041,0.2082141677808403,0.22083318860578421
